Date,Ticker,Split,Days_Since_Earnings,Target,Predicted_Label,Confidence,Primary_Driver,Internal_Magnitude,External_Magnitude,Total_Magnitude,Internal_Percentage,External_Percentage,Top_Internal_Feature,Top_Internal_SHAP,Top_External_Feature,Top_External_SHAP
2024-01-23,RELIANCE,Validation,4,2,SELL,0.5042,EXTERNAL,0.213829,0.745174,0.959003,22.3,77.7,Days_Since_Earnings,0.134868,Normalized_ATR,0.173764
2024-01-23,TCS,Validation,12,1,SELL,0.4242,EXTERNAL,0.158608,0.630084,0.788693,20.11,79.89,Days_Since_Earnings,-0.065599,SMA20_to_SMA50,0.131965
2024-01-24,INFY,Validation,13,1,HOLD,0.4136,EXTERNAL,0.065653,0.701019,0.766672,8.56,91.44,EPS_Surprise,0.018623,VIX_Level,0.260666
2024-01-24,RELIANCE,Validation,5,2,SELL,0.5365,EXTERNAL,0.243786,0.718477,0.962263,25.33,74.67,Days_Since_Earnings,0.164543,Normalized_ATR,0.172272
2024-01-24,TCS,Validation,13,1,SELL,0.4172,EXTERNAL,0.162587,0.517522,0.680108,23.91,76.09,Days_Since_Earnings,-0.059523,SMA20_to_SMA50,0.100398
2024-01-25,INFY,Validation,14,1,HOLD,0.4129,EXTERNAL,0.08206,0.740328,0.822389,9.98,90.02,Days_Since_Earnings,0.042056,VIX_Level,0.259996
2024-01-25,RELIANCE,Validation,6,2,SELL,0.5366,EXTERNAL,0.216854,0.689997,0.906852,23.91,76.09,Days_Since_Earnings,0.134309,Normalized_ATR,0.178065
2024-01-25,TCS,Validation,14,2,SELL,0.4272,EXTERNAL,0.247182,0.431345,0.678527,36.43,63.57,Days_Since_Earnings,-0.133145,Normalized_ATR,0.089455
2024-01-29,INFY,Validation,18,1,HOLD,0.389,EXTERNAL,0.10316,0.599974,0.703134,14.67,85.33,Days_Since_Earnings,0.052162,Volume_to_MA20,0.200964
2024-01-29,RELIANCE,Validation,10,1,SELL,0.4401,EXTERNAL,0.239764,0.698359,0.938124,25.56,74.44,Days_Since_Earnings,0.164385,SMA20_to_SMA50,0.141942
2024-01-29,TCS,Validation,18,2,HOLD,0.4085,EXTERNAL,0.2767,0.459931,0.736632,37.56,62.44,Reported_EPS,0.185507,Volume_to_MA20,0.069326
2024-01-30,INFY,Validation,19,2,SELL,0.4224,EXTERNAL,0.19028,0.634923,0.825203,23.06,76.94,Days_Since_Earnings,-0.086909,SMA20_to_SMA50,0.129161
2024-01-30,RELIANCE,Validation,11,1,SELL,0.4849,EXTERNAL,0.13083,0.610764,0.741593,17.64,82.36,Days_Since_Earnings,0.055383,SMA20_to_SMA50,0.128717
2024-01-30,TCS,Validation,19,2,HOLD,0.4337,EXTERNAL,0.285475,0.495393,0.780868,36.56,63.44,Reported_EPS,0.182874,Volume_to_MA20,0.197224
2024-01-31,INFY,Validation,20,1,SELL,0.4541,EXTERNAL,0.199693,0.631905,0.831598,24.01,75.99,Days_Since_Earnings,-0.086704,RSI_14,0.126548
2024-01-31,RELIANCE,Validation,12,1,SELL,0.413,EXTERNAL,0.087966,0.667789,0.755755,11.64,88.36,Reported_EPS,0.03341,SMA20_to_SMA50,0.14508
2024-01-31,TCS,Validation,20,2,SELL,0.4002,EXTERNAL,0.241655,0.617858,0.859512,28.12,71.88,Days_Since_Earnings,-0.116649,Normalized_ATR,0.179749
2024-02-01,INFY,Validation,21,2,HOLD,0.4111,EXTERNAL,0.087993,0.758958,0.846951,10.39,89.61,Days_Since_Earnings,0.042798,VIX_Level,0.230318
2024-02-01,RELIANCE,Validation,13,1,HOLD,0.405,EXTERNAL,0.044337,0.74491,0.789246,5.62,94.38,EPS_Surprise_Pct,0.01338,VIX_Level,0.261883
2024-02-01,TCS,Validation,21,2,SELL,0.4075,EXTERNAL,0.223116,0.548147,0.771263,28.93,71.07,Days_Since_Earnings,-0.112496,Normalized_ATR,0.183033
2024-02-02,INFY,Validation,22,1,HOLD,0.4359,EXTERNAL,0.103617,0.822656,0.926273,11.19,88.81,Days_Since_Earnings,0.049986,VIX_Level,0.23304
2024-02-02,RELIANCE,Validation,14,1,HOLD,0.4324,EXTERNAL,0.092961,0.744538,0.837499,11.1,88.9,Days_Since_Earnings,0.026804,VIX_Level,0.245945
2024-02-02,TCS,Validation,22,2,HOLD,0.5254,EXTERNAL,0.303679,0.679502,0.983181,30.89,69.11,Reported_EPS,0.179345,VIX_Level,0.131076
2024-02-05,INFY,Validation,25,1,SELL,0.4807,EXTERNAL,0.146539,0.564266,0.710805,20.62,79.38,Days_Since_Earnings,-0.041529,SMA20_to_SMA50,0.129298
2024-02-05,RELIANCE,Validation,17,1,SELL,0.4305,EXTERNAL,0.139431,0.638988,0.778419,17.91,82.09,Days_Since_Earnings,-0.05881,SMA20_to_SMA50,0.125032
2024-02-05,TCS,Validation,25,2,HOLD,0.4304,EXTERNAL,0.287773,0.428504,0.716278,40.18,59.82,Reported_EPS,0.184305,VIX_Level,-0.071702
2024-02-06,INFY,Validation,26,0,SELL,0.3667,EXTERNAL,0.096275,0.831174,0.927449,10.38,89.62,EPS_Estimate,0.027626,Volume_Change,-0.173389
2024-02-06,RELIANCE,Validation,18,2,SELL,0.461,EXTERNAL,0.169966,0.616164,0.78613,21.62,78.38,Days_Since_Earnings,-0.095037,SMA20_to_SMA50,0.126366
2024-02-06,TCS,Validation,26,1,HOLD,0.4464,EXTERNAL,0.275729,0.675822,0.951551,28.98,71.02,Reported_EPS,0.185399,Bollinger_PctB,0.119786
2024-02-07,INFY,Validation,27,1,SELL,0.4039,EXTERNAL,0.147373,0.588683,0.736055,20.02,79.98,Days_Since_Earnings,-0.047339,RSI_14,0.118419
2024-02-07,RELIANCE,Validation,19,2,SELL,0.4606,EXTERNAL,0.170364,0.590722,0.761087,22.38,77.62,Days_Since_Earnings,-0.085535,SMA20_to_SMA50,0.126898
2024-02-07,TCS,Validation,27,1,SELL,0.4135,EXTERNAL,0.105524,0.734477,0.840001,12.56,87.44,EPS_Estimate,0.035212,Bollinger_PctB,-0.140835
2024-02-08,INFY,Validation,28,1,SELL,0.5003,EXTERNAL,0.114939,0.640604,0.755542,15.21,84.79,EPS_Estimate,0.042761,RSI_14,0.135685
2024-02-08,RELIANCE,Validation,20,1,SELL,0.4902,EXTERNAL,0.128838,0.561401,0.690239,18.67,81.33,Days_Since_Earnings,-0.042255,SMA20_to_SMA50,0.116893
2024-02-08,TCS,Validation,28,1,SELL,0.4562,EXTERNAL,0.106639,0.718964,0.825603,12.92,87.08,Reported_EPS,0.032943,Bollinger_PctB,-0.119922
2024-02-09,INFY,Validation,29,1,SELL,0.4023,EXTERNAL,0.150309,0.480217,0.630526,23.84,76.16,EPS_Estimate,0.050066,SMA20_to_SMA50,0.116257
2024-02-09,RELIANCE,Validation,21,1,SELL,0.485,EXTERNAL,0.125803,0.559543,0.685346,18.36,81.64,Reported_EPS,0.045048,SMA20_to_SMA50,0.145496
2024-02-09,TCS,Validation,29,1,SELL,0.4621,EXTERNAL,0.128645,0.728177,0.856823,15.01,84.99,Reported_EPS,0.037421,Bollinger_PctB,-0.122983
2024-02-12,INFY,Validation,32,1,SELL,0.4219,EXTERNAL,0.141162,0.498614,0.639776,22.06,77.94,EPS_Estimate,0.045733,SMA20_to_SMA50,0.119575
2024-02-12,RELIANCE,Validation,24,1,SELL,0.4486,EXTERNAL,0.143845,0.579188,0.723033,19.89,80.11,Days_Since_Earnings,-0.055833,SMA20_to_SMA50,0.121983
2024-02-12,TCS,Validation,32,0,HOLD,0.4632,EXTERNAL,0.353176,0.718751,1.071927,32.95,67.05,Reported_EPS,0.221999,Volume_to_MA20,0.258218
2024-02-13,INFY,Validation,33,1,SELL,0.4677,EXTERNAL,0.134182,0.545046,0.679228,19.76,80.24,EPS_Estimate,0.046232,SMA20_to_SMA50,0.155358
2024-02-13,RELIANCE,Validation,25,1,SELL,0.4556,EXTERNAL,0.170898,0.65127,0.822168,20.79,79.21,Days_Since_Earnings,-0.076792,SMA20_to_SMA50,0.144349
2024-02-13,TCS,Validation,33,0,HOLD,0.5045,EXTERNAL,0.374749,0.750687,1.125436,33.3,66.7,Reported_EPS,0.242846,Volume_to_MA20,0.329918
2024-02-14,INFY,Validation,34,1,SELL,0.4148,EXTERNAL,0.146355,0.511366,0.657721,22.25,77.75,EPS_Estimate,0.051239,SMA20_to_SMA50,0.148819
2024-02-14,RELIANCE,Validation,26,1,SELL,0.441,EXTERNAL,0.138939,0.650105,0.789043,17.61,82.39,Reported_EPS,0.046203,SMA20_to_SMA50,0.158552
2024-02-14,TCS,Validation,34,1,HOLD,0.4272,EXTERNAL,0.334273,0.631011,0.965284,34.63,65.37,Reported_EPS,0.195719,Volume_to_MA20,0.217412
2024-02-15,INFY,Validation,35,1,SELL,0.4463,EXTERNAL,0.138025,0.543781,0.681806,20.24,79.76,EPS_Estimate,0.045039,SMA20_to_SMA50,0.149533
2024-02-15,RELIANCE,Validation,27,1,SELL,0.4636,EXTERNAL,0.150162,0.692825,0.842987,17.81,82.19,Days_Since_Earnings,-0.052408,SMA20_to_SMA50,0.138537
2024-02-15,TCS,Validation,35,1,HOLD,0.4329,EXTERNAL,0.300532,0.739976,1.040508,28.88,71.12,Reported_EPS,0.199862,Volume_to_MA20,0.315427
2024-02-16,INFY,Validation,36,0,SELL,0.493,EXTERNAL,0.14905,0.640469,0.78952,18.88,81.12,EPS_Estimate,0.050141,SMA20_to_SMA50,0.163557
2024-02-16,RELIANCE,Validation,28,1,SELL,0.4604,EXTERNAL,0.109213,0.695093,0.804306,13.58,86.42,Reported_EPS,0.044081,SMA20_to_SMA50,0.135753
2024-02-16,TCS,Validation,36,0,HOLD,0.4352,EXTERNAL,0.275243,0.6527,0.927943,29.66,70.34,Reported_EPS,0.178302,Volume_to_MA20,0.224806
2024-02-20,INFY,Validation,40,1,SELL,0.406,EXTERNAL,0.138505,0.526525,0.66503,20.83,79.17,EPS_Estimate,0.051465,SMA20_to_SMA50,0.149215
2024-02-20,RELIANCE,Validation,32,1,SELL,0.4738,EXTERNAL,0.090957,0.750903,0.84186,10.8,89.2,Reported_EPS,0.037924,Normalized_ATR,0.155357
2024-02-20,TCS,Validation,40,1,HOLD,0.443,EXTERNAL,0.298488,0.608632,0.90712,32.91,67.09,Reported_EPS,0.187824,Volume_to_MA20,0.270961
2024-02-21,INFY,Validation,41,1,SELL,0.428,EXTERNAL,0.133757,0.502623,0.63638,21.02,78.98,EPS_Estimate,0.049868,SMA20_to_SMA50,0.141951
2024-02-21,RELIANCE,Validation,33,1,SELL,0.5316,EXTERNAL,0.102211,0.806818,0.90903,11.24,88.76,Reported_EPS,0.040529,Normalized_ATR,0.158928
2024-02-21,TCS,Validation,41,2,SELL,0.429,EXTERNAL,0.134112,0.540004,0.674115,19.89,80.11,EPS_Surprise_Pct,-0.044573,SMA20_to_SMA50,0.089457
2024-02-22,INFY,Validation,42,1,SELL,0.4506,EXTERNAL,0.125913,0.519668,0.64558,19.5,80.5,EPS_Estimate,0.049593,SMA20_to_SMA50,0.153621
2024-02-22,RELIANCE,Validation,34,1,SELL,0.5149,EXTERNAL,0.103955,0.737184,0.841139,12.36,87.64,Reported_EPS,0.040704,Normalized_ATR,0.165912
2024-02-22,TCS,Validation,42,1,HOLD,0.4176,EXTERNAL,0.240808,0.564217,0.805024,29.91,70.09,Reported_EPS,0.163209,Volume_to_MA20,-0.099111
2024-02-23,INFY,Validation,43,1,SELL,0.4279,EXTERNAL,0.129816,0.5341,0.663916,19.55,80.45,EPS_Estimate,0.049627,SMA20_to_SMA50,0.145638
2024-02-23,RELIANCE,Validation,35,1,SELL,0.4471,EXTERNAL,0.113795,0.691914,0.805708,14.12,85.88,Reported_EPS,0.042555,Normalized_ATR,0.164488
2024-02-23,TCS,Validation,43,1,HOLD,0.4294,EXTERNAL,0.173775,0.667181,0.840956,20.66,79.34,Reported_EPS,0.10341,VIX_Level,0.156852
2024-02-26,INFY,Validation,46,1,HOLD,0.3964,EXTERNAL,0.105517,0.561971,0.667488,15.81,84.19,Days_Since_Earnings,0.051393,Volume_to_MA20,0.213162
2024-02-26,RELIANCE,Validation,38,1,SELL,0.4837,EXTERNAL,0.14296,0.821374,0.964334,14.82,85.18,Reported_EPS,0.042038,Normalized_ATR,0.149902
2024-02-26,TCS,Validation,46,1,HOLD,0.4438,EXTERNAL,0.221252,0.478964,0.700217,31.6,68.4,Reported_EPS,0.134688,Normalized_MACD_Hist,0.10643
2024-02-27,INFY,Validation,47,0,SELL,0.4147,EXTERNAL,0.117813,0.551891,0.669704,17.59,82.41,EPS_Estimate,0.054685,SMA20_to_SMA50,0.162021
2024-02-27,RELIANCE,Validation,39,1,SELL,0.5618,EXTERNAL,0.142974,0.759642,0.902616,15.84,84.16,Reported_EPS,0.04661,Normalized_ATR,0.177035
2024-02-27,TCS,Validation,47,0,HOLD,0.455,EXTERNAL,0.28941,0.562946,0.852357,33.95,66.05,Reported_EPS,0.183644,Volume_to_MA20,-0.099948
2024-02-28,INFY,Validation,48,0,SELL,0.3751,EXTERNAL,0.114855,0.630765,0.74562,15.4,84.6,EPS_Estimate,0.05718,SMA20_to_SMA50,0.161785
2024-02-28,RELIANCE,Validation,40,2,SELL,0.4444,EXTERNAL,0.119665,0.754637,0.874302,13.69,86.31,Reported_EPS,0.039723,Normalized_ATR,0.196037
2024-02-28,TCS,Validation,48,1,SELL,0.4384,EXTERNAL,0.116397,0.577585,0.693982,16.77,83.23,EPS_Estimate,0.041516,SMA20_to_SMA50,0.145489
2024-02-29,INFY,Validation,49,0,SELL,0.3506,EXTERNAL,0.130597,0.755946,0.886544,14.73,85.27,EPS_Estimate,0.055111,Volume_Change,-0.161518
2024-02-29,RELIANCE,Validation,41,1,SELL,0.4049,EXTERNAL,0.114824,0.857999,0.972823,11.8,88.2,EPS_Surprise_Pct,-0.037489,Normalized_ATR,0.203952
2024-02-29,TCS,Validation,49,1,SELL,0.4311,EXTERNAL,0.107056,0.498418,0.605474,17.68,82.32,Reported_EPS,0.040392,SMA20_to_SMA50,0.130944
2024-03-01,INFY,Validation,50,0,HOLD,0.3764,EXTERNAL,0.086107,0.532734,0.618841,13.91,86.09,Days_Since_Earnings,0.045135,Normalized_MACD_Hist,0.132857
2024-03-01,RELIANCE,Validation,42,1,SELL,0.4764,EXTERNAL,0.114854,0.876791,0.991645,11.58,88.42,Reported_EPS,0.038564,Normalized_ATR,0.187927
2024-03-01,TCS,Validation,50,1,HOLD,0.4496,EXTERNAL,0.305003,0.555314,0.860316,35.45,64.55,Reported_EPS,0.209641,NIFTY_Return_1d,0.076862
2024-03-04,INFY,Validation,53,1,HOLD,0.4652,EXTERNAL,0.088953,0.7268,0.815752,10.9,89.1,Days_Since_Earnings,0.032955,VIX_Level,0.233374
2024-03-04,RELIANCE,Validation,45,0,SELL,0.4718,EXTERNAL,0.109287,0.935054,1.04434,10.46,89.54,Reported_EPS,0.041838,SMA20_to_SMA50,0.192764
2024-03-04,TCS,Validation,53,2,HOLD,0.4951,EXTERNAL,0.284036,0.70735,0.991387,28.65,71.35,Reported_EPS,0.187919,VIX_Level,0.214431
2024-03-05,INFY,Validation,54,1,HOLD,0.5011,EXTERNAL,0.091389,0.94512,1.036509,8.82,91.18,Days_Since_Earnings,0.035789,VIX_Level,0.286357
2024-03-05,RELIANCE,Validation,46,0,SELL,0.4938,EXTERNAL,0.116189,0.806074,0.922263,12.6,87.4,Reported_EPS,0.042881,SMA20_to_SMA50,0.182455
2024-03-05,TCS,Validation,54,2,SELL,0.4233,EXTERNAL,0.154997,0.528492,0.683489,22.68,77.32,EPS_Estimate,0.062157,SMA20_to_SMA50,0.144385
2024-03-06,INFY,Validation,55,2,HOLD,0.4571,EXTERNAL,0.075185,0.880656,0.95584,7.87,92.13,Days_Since_Earnings,0.028507,VIX_Level,0.263504
2024-03-06,RELIANCE,Validation,47,0,SELL,0.4533,EXTERNAL,0.108662,0.929272,1.037934,10.47,89.53,Reported_EPS,0.04313,SMA20_to_SMA50,0.194407
2024-03-06,TCS,Validation,55,2,SELL,0.4253,EXTERNAL,0.124996,0.54316,0.668156,18.71,81.29,EPS_Estimate,0.04121,SMA20_to_SMA50,0.167706
2024-03-07,INFY,Validation,56,1,HOLD,0.403,EXTERNAL,0.081237,0.722935,0.804172,10.1,89.9,Days_Since_Earnings,0.030003,VIX_Level,0.209795
2024-03-07,RELIANCE,Validation,48,0,SELL,0.4675,EXTERNAL,0.090112,0.724266,0.814379,11.07,88.93,Reported_EPS,0.039969,Normalized_ATR,0.188113
2024-03-07,TCS,Validation,56,2,SELL,0.4584,EXTERNAL,0.145811,0.56931,0.715122,20.39,79.61,EPS_Estimate,0.055982,SMA20_to_SMA50,0.163551
2024-03-11,INFY,Validation,60,1,HOLD,0.4272,EXTERNAL,0.092912,0.922114,1.015026,9.15,90.85,Days_Since_Earnings,0.036238,VIX_Level,0.257525
2024-03-11,RELIANCE,Validation,52,1,SELL,0.4481,EXTERNAL,0.092079,0.691526,0.783606,11.75,88.25,Reported_EPS,0.041462,Normalized_ATR,0.191395
2024-03-11,TCS,Validation,60,1,SELL,0.4189,EXTERNAL,0.125296,0.506757,0.632053,19.82,80.18,EPS_Surprise_Pct,-0.044825,SMA20_to_SMA50,0.116709
2024-03-12,INFY,Validation,61,0,SELL,0.4237,EXTERNAL,0.134765,0.457193,0.591959,22.77,77.23,EPS_Estimate,0.041584,Return_21d,0.123147
2024-03-12,RELIANCE,Validation,53,0,SELL,0.4541,EXTERNAL,0.096262,0.690214,0.786476,12.24,87.76,Reported_EPS,0.039307,Normalized_ATR,0.198
2024-03-12,TCS,Validation,61,0,HOLD,0.4682,EXTERNAL,0.274466,0.803044,1.077509,25.47,74.53,Reported_EPS,0.175767,Bollinger_PctB,0.151346
2024-03-13,INFY,Validation,62,0,SELL,0.4207,EXTERNAL,0.135142,0.548437,0.683579,19.77,80.23,Days_Since_Earnings,-0.04667,Return_21d,0.159146
2024-03-13,RELIANCE,Validation,54,1,HOLD,0.5028,EXTERNAL,0.079888,0.90474,0.984628,8.11,91.89,Days_Since_Earnings,0.034616,VIX_Level,0.258821
2024-03-13,TCS,Validation,62,0,SELL,0.3962,EXTERNAL,0.15147,0.535735,0.687205,22.04,77.96,Days_Since_Earnings,-0.047847,SMA20_to_SMA50,0.086388
2024-03-14,INFY,Validation,63,0,HOLD,0.4396,EXTERNAL,0.091932,0.560951,0.652883,14.08,85.92,Days_Since_Earnings,0.035024,VIX_Level,0.123495
2024-03-14,RELIANCE,Validation,55,1,HOLD,0.4564,EXTERNAL,0.081942,0.860232,0.942174,8.7,91.3,Days_Since_Earnings,0.033723,VIX_Level,0.261941
2024-03-14,TCS,Validation,63,0,HOLD,0.5076,EXTERNAL,0.256415,0.870974,1.12739,22.74,77.26,Reported_EPS,0.145174,Bollinger_PctB,0.152106
2024-03-15,INFY,Validation,64,0,SELL,0.3686,EXTERNAL,0.131587,0.408273,0.53986,24.37,75.63,Days_Since_Earnings,-0.058503,Normalized_ATR,0.077941
2024-03-15,RELIANCE,Validation,56,2,HOLD,0.4496,EXTERNAL,0.081504,0.947431,1.028934,7.92,92.08,Days_Since_Earnings,0.033841,VIX_Level,0.262577
2024-03-15,TCS,Validation,64,0,HOLD,0.4863,EXTERNAL,0.296541,0.655068,0.951609,31.16,68.84,Reported_EPS,0.183542,VIX_Level,0.160497
2024-03-18,INFY,Validation,67,0,SELL,0.3928,EXTERNAL,0.194771,0.447204,0.641975,30.34,69.66,Days_Since_Earnings,-0.120832,Return_21d,0.172618
2024-03-18,RELIANCE,Validation,59,1,HOLD,0.4739,EXTERNAL,0.075181,0.666605,0.741786,10.14,89.86,Days_Since_Earnings,0.024342,Normalized_MACD_Hist,0.193197
2024-03-18,TCS,Validation,67,0,HOLD,0.4471,EXTERNAL,0.321436,0.620937,0.942373,34.11,65.89,Reported_EPS,0.168312,Volume_to_MA20,0.144656
2024-03-19,INFY,Validation,68,0,HOLD,0.5098,EXTERNAL,0.16358,0.881158,1.044738,15.66,84.34,Days_Since_Earnings,0.090457,VIX_Level,0.237667
2024-03-19,RELIANCE,Validation,60,2,HOLD,0.4891,EXTERNAL,0.087511,0.774623,0.862133,10.15,89.85,Days_Since_Earnings,0.030593,Normalized_MACD_Hist,0.217729
2024-03-19,TCS,Validation,68,0,HOLD,0.5402,EXTERNAL,0.212253,0.575326,0.78758,26.95,73.05,Reported_EPS,0.098256,VIX_Level,0.166628
2024-03-20,INFY,Validation,69,0,HOLD,0.5019,EXTERNAL,0.153552,0.728106,0.881657,17.42,82.58,Days_Since_Earnings,0.087492,VIX_Level,0.239723
2024-03-20,RELIANCE,Validation,61,2,HOLD,0.4529,EXTERNAL,0.092368,0.62549,0.717858,12.87,87.13,Days_Since_Earnings,0.034293,Normalized_MACD_Hist,0.173657
2024-03-20,TCS,Validation,69,0,HOLD,0.5653,EXTERNAL,0.257738,0.73985,0.997588,25.84,74.16,Reported_EPS,0.137817,VIX_Level,0.132256
2024-03-21,INFY,Validation,70,0,HOLD,0.4681,EXTERNAL,0.152216,0.731099,0.883315,17.23,82.77,Days_Since_Earnings,0.093315,VIX_Level,0.194323
2024-03-21,RELIANCE,Validation,62,2,HOLD,0.478,EXTERNAL,0.081939,0.662988,0.744927,11.0,89.0,Days_Since_Earnings,0.034886,VIX_Level,0.202199
2024-03-21,TCS,Validation,70,1,HOLD,0.5055,EXTERNAL,0.250362,0.73887,0.989232,25.31,74.69,Reported_EPS,0.139767,VIX_Level,0.199894
2024-03-22,INFY,Validation,71,1,HOLD,0.5315,EXTERNAL,0.158031,0.90586,1.063891,14.85,85.15,Days_Since_Earnings,0.091751,VIX_Level,0.21398
2024-03-22,RELIANCE,Validation,63,2,HOLD,0.5104,EXTERNAL,0.080121,0.685264,0.765385,10.47,89.53,Days_Since_Earnings,0.030387,VIX_Level,0.214487
2024-03-22,TCS,Validation,71,1,HOLD,0.5975,EXTERNAL,0.252193,0.882841,1.135035,22.22,77.78,Reported_EPS,0.132566,VIX_Level,0.240077
2024-03-26,INFY,Validation,75,1,HOLD,0.4963,EXTERNAL,0.150435,0.934868,1.085303,13.86,86.14,Days_Since_Earnings,0.086206,VIX_Level,0.216832
2024-03-26,RELIANCE,Validation,67,2,HOLD,0.4635,EXTERNAL,0.140565,0.628222,0.768787,18.28,81.72,Days_Since_Earnings,0.088025,VIX_Level,0.175356
2024-03-26,TCS,Validation,75,1,HOLD,0.5494,EXTERNAL,0.234867,0.945053,1.17992,19.91,80.09,Reported_EPS,0.118087,VIX_Level,0.265574
2024-03-27,INFY,Validation,76,1,HOLD,0.4866,EXTERNAL,0.126576,1.122069,1.248645,10.14,89.86,Days_Since_Earnings,0.06561,VIX_Level,0.309137
2024-03-27,RELIANCE,Validation,68,0,HOLD,0.4301,EXTERNAL,0.133391,0.656986,0.790377,16.88,83.12,Days_Since_Earnings,0.078068,VIX_Level,0.162714
2024-03-27,TCS,Validation,76,2,HOLD,0.6128,EXTERNAL,0.280011,1.173738,1.453749,19.26,80.74,Reported_EPS,0.160005,VIX_Level,0.291054
2024-03-28,INFY,Validation,77,1,HOLD,0.4353,EXTERNAL,0.133278,0.67094,0.804218,16.57,83.43,Days_Since_Earnings,0.076035,VIX_Level,0.175546
2024-03-28,RELIANCE,Validation,69,1,HOLD,0.379,EXTERNAL,0.128695,0.589716,0.718412,17.91,82.09,Days_Since_Earnings,0.086742,VIX_Level,0.148582
2024-03-28,TCS,Validation,77,2,HOLD,0.4773,EXTERNAL,0.262047,0.757643,1.019689,25.7,74.3,Reported_EPS,0.151712,VIX_Level,0.20134
2024-04-01,INFY,Validation,81,1,HOLD,0.4334,EXTERNAL,0.072098,0.908296,0.980393,7.35,92.65,EPS_Surprise_Pct,0.02083,VIX_Level,0.226984
2024-04-01,RELIANCE,Validation,73,1,HOLD,0.5003,EXTERNAL,0.143254,0.679008,0.822262,17.42,82.58,Days_Since_Earnings,0.082005,VIX_Level,0.171301
2024-04-01,TCS,Validation,81,1,HOLD,0.5849,EXTERNAL,0.289629,0.824467,1.114096,26.0,74.0,Reported_EPS,0.236901,Volume_to_MA20,0.236786
2024-04-02,INFY,Validation,82,1,HOLD,0.4424,EXTERNAL,0.107838,1.065487,1.173326,9.19,90.81,Days_Since_Earnings,-0.035916,VIX_Level,0.320182
2024-04-02,RELIANCE,Validation,74,1,HOLD,0.4064,EXTERNAL,0.124724,0.526042,0.650766,19.17,80.83,Days_Since_Earnings,0.076746,VIX_Level,0.207042
2024-04-02,TCS,Validation,82,1,HOLD,0.4554,EXTERNAL,0.329176,0.791453,1.120628,29.37,70.63,Reported_EPS,0.173762,VIX_Level,0.243378
2024-04-03,INFY,Validation,83,1,HOLD,0.4029,EXTERNAL,0.184546,0.798889,0.983435,18.77,81.23,Days_Since_Earnings,-0.101837,VIX_Level,0.283567
2024-04-03,RELIANCE,Validation,75,1,HOLD,0.4023,EXTERNAL,0.136347,0.637658,0.774005,17.62,82.38,Days_Since_Earnings,0.084064,VIX_Level,0.148764
2024-04-03,TCS,Validation,83,1,HOLD,0.4128,EXTERNAL,0.430933,0.682378,1.113311,38.71,61.29,Days_Since_Earnings,-0.191985,VIX_Level,0.210716
2024-04-04,INFY,Validation,84,1,HOLD,0.3863,EXTERNAL,0.269125,0.773931,1.043056,25.8,74.2,Days_Since_Earnings,-0.191685,VIX_Level,0.229322
2024-04-04,RELIANCE,Validation,76,1,SELL,0.3478,EXTERNAL,0.11187,0.593824,0.705694,15.85,84.15,Days_Since_Earnings,-0.065084,Normalized_ATR,0.193213
2024-04-04,TCS,Validation,84,1,HOLD,0.4386,EXTERNAL,0.544592,0.675481,1.220073,44.64,55.36,Days_Since_Earnings,-0.238758,VIX_Level,0.262305
2024-04-05,INFY,Validation,85,1,HOLD,0.4574,EXTERNAL,0.299796,0.914891,1.214686,24.68,75.32,Days_Since_Earnings,-0.205396,VIX_Level,0.232657
2024-04-05,RELIANCE,Validation,77,1,SELL,0.395,EXTERNAL,0.077295,0.732765,0.810061,9.54,90.46,Days_Since_Earnings,-0.046604,Return_21d,0.190292
2024-04-05,TCS,Validation,85,1,HOLD,0.4763,EXTERNAL,0.637227,0.772707,1.409934,45.2,54.8,Reported_EPS,0.29372,Volume_to_MA20,0.217315
2024-04-08,INFY,Validation,88,0,BUY,0.4038,EXTERNAL,0.086218,0.962331,1.048549,8.22,91.78,Days_Since_Earnings,0.031862,VIX_Level,-0.163784
2024-04-08,RELIANCE,Validation,80,1,HOLD,0.3801,EXTERNAL,0.076033,0.606488,0.682521,11.14,88.86,EPS_Surprise,0.031702,VIX_Level,0.181017
2024-04-08,TCS,Validation,88,0,SELL,0.3871,EXTERNAL,0.187701,0.351657,0.539358,34.8,65.2,Days_Since_Earnings,0.103528,Return_21d,-0.068835
2024-04-09,INFY,Validation,89,0,BUY,0.4526,EXTERNAL,0.084596,0.970292,1.054889,8.02,91.98,EPS_Surprise,-0.02901,RSI_14,0.147974
2024-04-09,RELIANCE,Validation,81,1,HOLD,0.3934,EXTERNAL,0.064387,0.708372,0.772758,8.33,91.67,EPS_Surprise,0.032937,Volume_to_MA20,0.186643
2024-04-09,TCS,Validation,89,0,HOLD,0.4048,EXTERNAL,0.660778,0.776221,1.436999,45.98,54.02,Days_Since_Earnings,-0.325312,Volume_to_MA20,0.205384
2024-04-10,INFY,Validation,90,0,BUY,0.3731,EXTERNAL,0.098502,0.877809,0.976311,10.09,89.91,EPS_Surprise,-0.035142,VIX_Level,-0.154573
2024-04-10,RELIANCE,Validation,82,1,HOLD,0.3659,EXTERNAL,0.134768,0.563539,0.698306,19.3,80.7,Days_Since_Earnings,-0.064738,VIX_Level,0.23171
