SELL_Threshold,BUY_Threshold,Accuracy,Macro_F1,Balanced_Accuracy
0.29999999999999993,0.3799999999999999,0.4264007597340931,0.3159710827635962,0.3533347880320974
0.31999999999999995,0.31999999999999995,0.3504273504273504,0.31449305719992954,0.34471548008543523
0.35999999999999993,0.27999999999999997,0.38936372269705605,0.3125540460735037,0.3404646238166418
0.31999999999999995,0.3999999999999999,0.48338081671415006,0.3122389306599833,0.3488742199504531
0.29999999999999993,0.33999999999999997,0.34947768281101615,0.3109538301817349,0.35065949247563594
0.31999999999999995,0.4599999999999999,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.47999999999999987,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.49999999999999983,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.5199999999999998,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.5399999999999998,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.5599999999999998,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.5799999999999998,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.5999999999999999,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.6199999999999999,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.6399999999999998,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.6599999999999997,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.6799999999999997,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.6999999999999997,0.49002849002849,0.310484544695071,0.35096632938561195
0.31999999999999995,0.4399999999999999,0.4890788224121557,0.31030789825970545,0.35046807328197466
0.31999999999999995,0.41999999999999993,0.48717948717948717,0.30995300436388046,0.34947156107470007
0.3799999999999999,0.29999999999999993,0.439696106362773,0.3090885006114739,0.33774642771279545
0.27999999999999997,0.35999999999999993,0.36657169990503324,0.3087232686823685,0.3478186922693649
0.3799999999999999,0.31999999999999995,0.4700854700854701,0.3084848263443596,0.32577695722314554
0.33999999999999997,0.26,0.33143399810066476,0.30788614772502837,0.3504088400388849
0.33999999999999997,0.2,0.33048433048433046,0.307226241018608,0.34991058393524765
